content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
2e177255e1a5f9a4,78936,69121573,137354,78880,69132471,137354
2e19409ab76bbf46,96796,86962645,142242,96745,86974515,142242
2e20be187aeb4de7,16377,6545874,141683,16319,6556737,141683
2e4bb2c74e2d9a5c,28181,18344665,138569,28118,18358676,138569
2e4d8319f734286a,31720,21901698,133335,31655,21911632,133335
2e5e9e2fba9602c2,42066,32202960,133314,42071,32263220,133314
2eae7c7213aef7ee,61738,51900062,130236,61682,51915598,130236
2eb3b602a97cbe27,61769,51942239,142779,61712,51954473,142779
2f036266ff62511b,62230,52401620,138165,62179,52412598,138165
2f0494a5ff6a0341,23376,13520617,133499,23348,13553369,133499
2f07aa79df13a4e6,27549,17724316,138601,27485,17734306,138601
2f138cec5f37fb1b,101522,91681526,133348,101470,91699781,133348
2f2db48ee3b7357f,67447,57607094,138293,67395,57624494,138293
2f3a1df536b8f42f,70055,60222232,142405,70005,60234179,142405
2f530c4bc3216fa8,19755,9940004,133896,19694,9950143,133896
2f590ba5ac9d4b2c,75471,65624065,130090,75415,65648217,130090
2f7119b9ce129aea,37048,27220287,133456,36991,27230520,133456
2f851dfcca6767ce,17594,7760280,133134,17551,7771467,133134
2f86a3eca01ce9ba,37952,28100140,132421,37926,28129409,132421
2f88f4171ca2ef07,100992,91162341,139984,100921,91172571,139984
2f894c4428d9cdc6,60910,51061255,137352,60880,51088267,137352
2f984c48c94e614a,77892,68040686,130730,77858,68069478,130730
2f9d642c9a13aff7,100795,90900793,131677,100754,90972951,131677
2fa44e53ee20fddc,81276,71441948,139832,81224,71454109,139832
2fc93bc2670fc2e4,93782,83960894,132358,93725,83971407,132358
2fc9c37902a237a6,119970,110102554,128939,,,
2fe94ee53c4e07de,71644,61821998,140518,71584,61833729,140518
2fee50f620befcb1,15198,5338381,123497,15188,5375438,123497
3001cb3272a03f7e,41215,31401937,140653,41160,31418721,140653
30066b2dc9f9534b,42954,33120375,132840,42904,33133647,132840
