content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
46d78d4b41394d32,81535,71652983,213506,81395,71610686,213506
46f083675c2779fb,57586,47646138,215485,57435,47642792,215485
46f0ffa9b43ece5a,46531,36667128,213099,46422,36658136,213099
47151cf6cd71baa0,27693,17868848,214020,27517,17750689,214020
473aea5ea442899a,35611,25764129,214066,35477,25694066,214066
47431b025af3d52b,108057,98157150,206573,107935,98150717,206573
4761451c88208629,112164,102312618,240497,112075,102297403,240497
476ce3205b9887b8,77056,67205498,216515,76970,67210244,216515
478ecb7ecf0f0d8d,85819,75980043,236001,85531,75756623,236001
47962ec57b6fbc02,101373,91464033,215419,101293,91459458,215419
47c6174152f7b31e,70452,60591194,212675,70371,60586491,212675
47cf4ab926db6019,45601,35713043,212598,45497,35704195,212598
48068495892d058b,49834,39953115,212839,49734,39948568,212839
484ea6511c6a7f24,28085,18110280,239471,27890,18115057,239471
484f8021ab82ecc3,,,,107697,97879341,216231
4856e14a6518e17c,55889,45916608,200006,55741,45911391,200006
4880a75eab87781d,13272,3408868,215001,13178,3392301,215001
48a7a95c9a140eb9,111552,101702374,214468,111486,101668360,214468
48ca368532c6cd7b,82020,72056996,214762,81831,72062909,214762
48cdf6c10e029af8,52534,42674196,213709,52452,42686348,213709
490d39d5c851f9a8,,,,81491,71702274,214973
491fca92507aaeaf,95042,85141145,213114,94910,85140205,213114
492be1b3dc780543,30367,20502533,213824,30276,20511002,213824
496bce0b89f2fc83,89219,79333133,215011,89113,79332169,215011
4974c68c17184c0e,72518,62633238,204095,72404,62619114,204095
49b324047fa56b95,89713,79838046,216534,,,
49bd411371950f98,60047,50174251,213671,59948,50180083,213671
49c1f654653b92fe,34255,24304378,214535,34087,24292994,214535
49cb9a2cf1e140b9,20636,10791958,213612,20530,10768289,213612
4a18310691c22e48,82268,72327920,154918,82113,72349475,154918
4a3c3b481d385b84,37859,27976332,213319,37748,27987007,213319
4a5780f931bbe4b8,47639,37763393,213175,47542,37760806,213175
4a58ccfea1fe87c4,22730,12852622,238487,22596,12833832,238487
4a7aa9fb93fe15d2,,,,51394,41611545,238937
4a86604b90acb09f,89959,80075278,215865,89846,80080917,215865
