content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes,webrtc-1_pts_ms,webrtc-1_arrival_us,webrtc-1_bytes
9a2a83c73eb5e588,69802,54879832,131212,69758,54891775,131212,69744,54889396,131212
9a31e61ef118f0f4,64794,49859664,130778,64789,49869639,130778,64773,49869810,130778
9a56d3cfb488e898,104588,89666249,118638,104599,89680837,118638,104584,89675498,118638
9a66d08e52109ae7,43954,29059130,129596,43911,29071772,129596,43895,29068969,129596
9a79b02f409ccd71,108650,93720418,131574,108643,93731371,131574,108644,93731583,131574
9a894c8ffd7c46b3,16400,1464775,140974,16379,1476234,140974,16363,1476580,140974
9a8f2bb25407a057,80146,65220905,136784,80147,65232154,136784,80121,65232359,136784
9a9c30d4d5906aaf,37999,23059172,130520,38004,23069170,130520,38004,23069443,130520
9ac3a73cbbf505fe,89420,74502258,131070,89377,74511767,131070,89365,74512088,131070
9ac8e41c3128fbdd,104750,89800297,130722,104756,89812421,130722,104741,89809963,130722
9acc7465ccca5050,118660,103732138,133331,118674,103800455,133331,118658,103799917,133331
9adf6fdb99402623,44102,29191053,130717,44067,29202437,130717,44052,29201466,130717
9ae7aa973dcea64c,71032,56121402,139663,71004,56131655,139663,70983,56132016,139663
9b1599cd772e8d15,106381,91465211,137794,106344,91478214,137794,106329,91475777,137794
9b1f91f74b0b9ac4,118724,103782651,131178,118737,103802192,131178,118721,103801751,131178
9b42d02984da70cd,107963,93061802,139408,107916,93074204,139408,107901,93074538,139408
9b479c69ee206fb6,73085,58181316,139316,73048,58191580,139316,73033,58191963,139316
9b707ba585af5656,118477,103562916,138116,118442,103572880,138116,118426,103573262,138116
9b9fc2b1a1b3100a,24792,9881124,132131,24750,9891501,132131,24734,9891755,132131
9bafc874409263af,86557,71643880,153497,86524,71655433,153497,86509,71655705,153497
9bafcda2557b217c,77566,62641107,137799,77537,62651962,137799,77522,62652201,137799
9bb8f92a8b680da9,111063,96058848,121926,111083,96068173,121926,111069,96068508,121926
9bc528a83e79ab95,65758,50781370,137327,65764,50792251,137327,65745,50798225,137327
9bd9efc482180de4,96530,81621490,138500,96478,81636434,138500,96463,81632018,138500
9c03e0ba01b74f2c,41183,26280945,139134,41138,26292101,139134,41122,26292468,139134
9c1053a131b029f0,101717,86801876,140431,101681,86812340,140431,101669,86815447,140431
9c263d86cf3ae30a,81981,67041176,137425,81977,67051693,137425,81963,67052010,137425
9c4d0548eb0c9000,16517,1600741,140523,16473,1610941,140523,16458,1613685,140523
9c567f0c95cae5d3,25418,10500369,138564,25384,10510624,138564,25369,10511029,138564
9c6c4739bf6f4675,73462,58540393,132310,73453,58551539,132310,73439,58551784,132310
9c71b40c3468da0d,72521,57621396,139901,72473,57632120,139901,72463,57632150,139901
9c76f1b7be538c37,97179,82265184,138559,97139,82276132,138559,97123,82276402,138559
9c8500c52e0d3649,59454,44541289,139820,59397,44552611,139820,59383,44552738,139820
9c998e658037fb34,15140,223543,137466,15101,234414,137466,15090,234846,137466
9cc8df68701423e5,24143,9223030,130148,24101,9233666,130148,24084,9234016,130148
9d0935760e0b1670,90900,76002406,131338,90863,76012263,131338,90848,76012573,131338
9d11e7fe22d461db,24054,9139140,129621,24028,9149655,129621,24011,9149802,129621
9d18802576ff1a12,78896,63981035,137621,78863,63992433,137621,78852,63992728,137621
9d1aadb12bfc20e6,41244,26343996,138530,41205,26354203,138530,41191,26354573,138530
9d25a67a52e5c328,115990,101084725,141517,115945,101097196,141517,115930,101094652,141517
9d5066d382f9115e,41460,26544177,138882,41432,26554797,138882,41411,26557727,138882
9d60d7271c94d82a,61083,46139466,130163,61103,46152283,130163,61078,46149044,130163
9d67bb001a0ba6d7,107030,92121520,138303,106994,92137389,138303,106978,92132044,138303
9d8d1eed46948def,17987,3054739,131598,18010,3068596,131598,17996,3067859,131598
9d96d6639403a0c2,117036,102100548,131900,117025,102111074,131900,117010,102111283,131900
9d9975c1c01c92fc,36103,21160749,128984,36118,21170357,128984,36093,21170687,128984
9de55a44aae9719a,79087,64181160,138152,79046,64192018,138152,79037,64192283,138152
9df4e9ba0b751700,53732,38841776,143432,53694,38853423,143432,53680,38853725,143432
9e19a413fdaa488f,84856,69944903,138716,84820,69955200,138716,84805,69957826,138716
9e42745a38a87c52,59820,44900873,137528,59787,44913653,137528,59778,44910968,137528
9e42f819c9182a42,76217,61301565,138159,76183,61312482,138159,76169,61312708,138159
9e60b588e30dd625,53330,38421424,140559,53295,38436038,140559,53280,38436192,140559
9e95f5d0bdc28e15,27632,12681354,130279,27648,12691826,130279,27634,12691786,130279
9ea2394c0ba37612,68833,53941231,139342,68796,53956641,139342,68777,53951458,139342
9ebf3ebfbda984aa,28118,13202142,129831,28062,13212272,129831,28048,13212648,129831
9ebfd6eca1c658ea,118947,104021457,136567,118944,104031211,136567,118928,104031574,136567
9ede2d8c6a68e2e0,28176,13280789,138913,28132,13291886,138913,28117,13292015,138913
9eece918ce7e0065,56908,41985466,114001,56912,41994000,114001,56914,42018553,114001
9eed9012d1db997b,72643,57744809,140190,72608,57755068,140190,72593,57758369,140190
9f36fe6d24efaead,69305,54385282,131253,69311,54399777,131253,69297,54395054,131253
9f6337cbb7c61327,44869,29940996,139187,44840,29956738,139187,44832,29951941,139187
9f8e75222e6fa67e,81100,66200968,136848,81055,66212371,136848,81040,66211795,136848
9faa878bab56af5d,90332,75385297,137583,90333,75395986,137583,90318,75396622,137583
9fb20a81a1fd0961,73238,58305245,131461,73238,58315007,131461,73224,58315318,131461
9fb75568fa910adc,100386,85464533,131289,100352,85474077,131289,100335,85474400,131289
9fb820f1c295daf3,43063,28101030,129436,42956,28110499,129436,42936,28110822,129436
9fc10e279f6985e5,38386,23480628,138134,38332,23490939,138134,38317,23491263,138134
9fce2ea5267cc4b7,88370,73397121,113454,88372,73406288,113454,88358,73406414,113454
a0070ad3c283fa82,48947,34041017,137742,48892,34051240,137742,48877,34051635,137742
a00aaf526d7e646b,101620,86715880,156497,101585,86728197,156497,101574,86728494,156497
a01cefc401d3b99d,27212,12300406,137710,27179,12310322,137710,27163,12314929,137710
a04f8a9fad506074,103513,88601899,140599,103453,88612635,140599,103438,88612949,140599
a0613759e3288f67,18052,3099240,131395,18073,3109315,131395,18060,3109749,131395
a06c350b48b96d85,101555,86642385,142516,101521,86652943,142516,101509,86653312,142516
a0707fe59da43d03,115340,100442207,139951,115294,100453105,139951,115283,100459432,139951
a089fa6c6204fa19,30504,15585833,135978,30471,15595950,135978,30454,15596337,135978
a09b5e5427412d87,50165,35247241,157350,50126,35259855,157350,50117,35260069,157350
a10874141c99b717,26426,11520678,137668,26398,11531947,137668,26379,11532082,137668
a1193f9d2996c753,39472,24560474,137687,39438,24571160,137687,39426,24571492,137687
a11c9506041a87a5,32950,18040376,137107,32926,18050550,137107,32903,18055533,137107
a12cdc6959d1f08c,36041,21099096,129367,36063,21108651,129367,36038,21109005,129367
a13a7463db6ce56e,91248,76340570,133458,91212,76351422,133458,91198,76351378,133458
a15eb29652644af0,50037,35120757,137511,50002,35131259,137511,49993,35131545,137511
a15eeb71e43a5de5,68771,53864981,139753,68727,53875394,139753,68712,53878125,139753
a16bd809547d42f1,70476,55564905,139685,70436,55577882,139685,70422,55575373,139685
a1e72ae8b43da41a,46841,31921137,128758,46817,31930681,128758,46800,31931141,128758
a1effd27ce52c399,39569,24660727,138047,39533,24674668,138047,39521,24671247,138047
a1fd0e6b91d25d87,89695,74797699,116075,89655,74805957,116075,89643,74808083,116075
a23ac1ffb3d90f01,115542,100622705,132072,115507,100632856,132072,115492,100633213,132072
a27200a12103ea42,34441,19540258,135980,34395,19555516,135980,34376,19550333,135980
a27b52b2b13ba4bb,58332,43440962,138840,58292,43453864,138840,58277,43451346,138840
a28706058b4666a7,116882,101940771,131668,116888,101952099,131668,116874,101951251,131668
a28db5d1c37f49e7,45531,30620654,137995,45496,30630804,137995,45478,30631084,137995
a2a46eaa326a82bd,95535,80641720,140118,95498,80652225,140118,95482,80652611,140118
a2a76707a7f72fbd,19853,4892314,114491,19888,4905808,114491,19874,4905835,114491
a2c112cb1348a3ce,66024,51101020,138492,65953,51111869,138492,65937,51112091,138492
a2d38af478a54cfb,19699,4814220,99142,19737,4829683,99142,19724,4829491,99142
a2dd1955d5f73cb6,91938,77020222,131823,91906,77030291,131823,91887,77030705,131823
a2e0f0c5f15025af,52833,37925049,140253,52778,37935693,140253,52763,37936055,140253
a308bed168e1c60d,94968,80061571,137801,94935,80072331,137801,94920,80073003,137801
a322130f06d9937e,55238,40279758,130500,55271,40295094,130500,55253,40289584,130500
a328afd5eaa48566,54076,39161241,140073,54040,39174608,140073,54029,39172957,140073
a3310c6144043fb3,116051,101145280,138535,116011,101155373,138535,115989,101155848,138535
a34ec343d0389770,44231,29319603,131650,44196,29329258,131650,44181,29334990,131650
a3716af90361310b,114222,99322621,141067,114174,99332501,141067,114166,99335358,141067
a3960fb6a8ae7c1d,61145,46203347,140475,61156,46216638,140475,61132,46213927,140475
a3bd1fde78d62467,51497,36584493,139451,51463,36594614,139451,51444,36595074,139451
a4151e9332af63ff,96259,81324451,141730,96247,81337522,141730,96231,81335132,141730
a44fb89863de954c,69498,54559817,131243,69497,54570095,131243,69483,54570370,131243
a468aa4ae314dbcf,69081,54161266,139025,69046,54172090,139025,69033,54172502,139025
a470392b036ac490,88518,73562689,131519,88488,73572791,131519,88474,73572823,131519
a4751132b74630b0,82643,67727167,155935,82615,67739322,155935,82594,67739286,155935
a4a93b6e2dd2c9ff,85381,70464407,137610,85350,70474766,137610,85333,70475080,137610
a4ac7a7811db6148,67540,52599824,132014,67537,52610529,132014,67523,52610778,132014
a4b0024ae460ffba,34264,19339355,131308,34240,19349512,131308,34224,19350159,131308
a4e5baa1c0ae0f79,57070,42121080,129324,57070,42134261,129324,57071,42132917,129324
a4f263c90f61cd7f,68894,54001303,139632,68861,54014566,139632,68840,54011837,139632
a50871267d516941,102188,87301778,138597,102155,87313949,138597,102139,87312929,138597
a515ee96fc1a1d4a,89782,74862460,131577,89748,74872009,131577,89734,74872297,131577
a54f8059bc4be3ab,31680,16720818,129916,31690,16730917,129916,31676,16731178,129916
a56f7536958ea594,100861,85893017,142775,100895,85905475,142775,100881,85904454,142775
a57fbe7c594a49db,86396,71481269,137994,86364,71491986,137994,86349,71492364,137994
a5863f4e7546467c,71748,56841010,137943,71708,56851389,137943,71704,56851714,137943
a5a250bf9e799eec,51653,36744840,140100,51610,36756210,140100,51591,36756573,140100
a5a58545452acd41,36928,22020704,138026,36898,22032688,138026,36884,22032127,138026
a5be284009a18cfd,113568,98681887,138737,113535,98696132,138737,113519,98692244,138737
a5f1b0de631bcfc3,51175,36261164,140749,51148,36274032,140749,51127,36271272,140749
a607bd7bdb3cdc06,80977,66064411,136836,80938,66074776,136836,80923,66075089,136836
a62a0a1d7bd18e30,110938,95989450,93413,110978,95996942,93413,110963,96001051,93413
a6563fc49ad8268f,80818,65901055,137744,80784,65912271,137744,80769,65912361,137744
a656d470536bf8c9,118134,103241707,138017,118097,103252956,138017,118082,103258125,138017
a65db1567c42dcf1,55554,40624660,139625,55496,40635819,139625,55479,40636145,139625
a65e11c81a503bd6,36134,21199145,129762,36144,21212942,129762,36120,21209462,129762
a676cad66b80abcd,24760,9843258,141990,24719,9853796,141990,24704,9854561,141990
a69ccb8979888f57,28922,14020475,137678,28876,14031582,137678,28858,14031888,137678
a6ba0b7cf46d7620,82549,67661122,137222,82515,67673639,137222,82501,67671176,137222
a6d1ce3c84533364,117569,102645318,138175,117536,102655149,138175,117522,102657916,138175
a6db1e633f1e9f9e,71627,56702423,131291,71602,56714647,131291,71602,56712687,131291
a6e0a1956c93e129,64294,49403749,154271,64256,49415189,154271,64243,49415553,154271
a7148a3d3e86ed49,18332,3399019,129506,18320,3414437,129506,18306,3408612,129506
a71b59b21cbd09b6,61052,46101479,130424,61076,46114043,130424,61051,46110963,130424
a724226cd7b854c6,43482,28574435,151759,43460,28592667,151759,43438,28585842,151759
a72b69e6ad30ed1f,117327,102422246,138794,117274,102432973,138794,117264,102435257,138794
a72bc8fc7448da3b,117699,102781813,138113,117665,102792625,138113,117650,102792872,138113
a72d69f8ca3f7356,43267,28363407,137154,43222,28376202,137154,43207,28374093,137154
a730732b7de7aa1b,28799,13900438,137042,28760,13914102,137042,28742,13910582,137042
a7455e4e8742364e,60567,45661039,138155,60542,45675719,138155,60520,45673807,138155
a7485fd3cfb98f49,109048,94141942,139349,108997,94152128,139349,108990,94152457,139349
a76c48265e850e1c,24696,9779986,133027,24658,9790022,133027,24643,9790429,133027
a799abf621ccce87,21253,6360273,137576,21215,6370316,137576,21201,6370704,137576
a7bebdd140e846b7,102309,87385561,139959,102275,87395447,139959,102260,87398922,139959
a7c1ad9fbe121d17,86066,71144522,137735,86033,71155386,137735,86026,71155782,137735
a7c6ada5c63bac1a,98574,83681866,139170,98538,83699284,139170,98519,83692663,139170
a7d00e16f5254c60,26362,11445556,138294,26333,11456756,138294,26314,11456972,138294
a82d747ab7813989,95288,80381488,138207,95240,80393732,138207,95225,80391788,138207
a83f15752fa82292,90840,75944149,132296,90803,75953893,132296,90788,75954450,132296
a85fc2aeeb3d06ab,41090,26184074,137719,41043,26194037,137719,41034,26194471,137719
a869c53843092122,37580,22661089,137646,37547,22670929,137646,37531,22673555,137646
a87d6904a7b134ef,112672,97809696,353282,112686,97873059,353322,112661,97838053,353322
a887b4e15a2b7fca,75933,61041288,138787,75895,61054877,138787,75883,61052930,138787
a89ec4b127e99f9e,85349,70441135,138042,85317,70452227,138042,85300,70452224,138042
a8ac35d1d8519f5e,19089,4179164,131241,19059,4189381,131241,19039,4189713,131241
a8cde768fc5b0ca4,68425,53503026,130792,68392,53516342,130792,68373,53513120,130792
a8e2ef0a04f8f49e,68709,53804757,138647,68666,53815391,138647,68651,53815605,138647
a902d198eafdf434,119777,104865020,139438,119739,104875800,139438,119724,104876152,139438
a9073b99add6785f,46929,32020523,136844,46889,32033702,136844,46872,32030968,136844
a92d2bb70df8415f,65785,50804954,139382,65783,50815152,139382,65764,50815592,139382
a937e8998a7dd541,51241,36324540,139332,51213,36338514,139332,51193,36334725,139332
a9385b3156e2bc19,37807,22872629,117834,37822,22881543,117834,37824,22899899,117834
a9420d2e3ed753a1,77713,62875503,338762,77741,62903861,338802,77726,62904385,338802
a9521217586cf187,75073,60206897,338650,,,,75057,60248942,338690
a97dc92256888971,50409,35479420,130688,50407,35489274,130688,50386,35489660,130688
a9a83a9bd572b9d8,35463,20543970,136998,35431,20554231,136998,35416,20554601,136998
a9cdbe0fa95e66e1,63073,48123765,136991,63070,48134373,136991,63055,48134754,136991
a9d32089112d3bc7,103830,88921713,139102,103798,88934355,139102,103783,88934881,139102
a9d6e125bb04e821,26871,11963796,138122,26828,11976904,138122,26810,11973972,138122
a9dac41de8aed2fe,87843,72921857,140530,87860,72933060,140530,87825,72932967,140530
a9e7f8d67c2a6fa5,113530,98641572,137963,113496,98651913,137963,113481,98652189,137963
aa0501be7a03e711,63862,48952382,137338,63830,48962873,137338,63813,48967926,137338
aa1942dcbe62e34d,22615,7700120,136665,22586,7711327,136665,22570,7711754,136665
aa1bb90c2b3d2cdf,33331,18431633,137625,33294,18442205,137625,33272,18442385,137625
aa1bf233eb5f024e,24665,9742714,131611,24628,9752903,131611,24613,9753191,131611
aa1bfb2f6aba3e77,49067,34180637,137833,49032,34190555,137833,49020,34195643,137833
aa280e5afa459daa,21505,6583670,137954,21472,6593954,137954,21457,6596775,137954
aa348861889dc599,24632,9720460,138907,24596,9735788,138907,24582,9731201,138907
aa37aca0b23272a7,77352,62419613,128664,77350,62429133,128664,77335,62429452,128664
aa592b4db2adf98e,68927,54041120,138120,68894,54051869,138120,68877,54052129,138120
aa5c9dce7a5cc666,31252,16340423,137930,31218,16351758,137930,31204,16352177,137930
aa64a51ca2161f95,96037,81100092,130525,96036,81116221,130525,96021,81110453,130525
aa6ddf98e08d377e,67664,52721946,129065,67650,52731937,129065,67636,52732217,129065
aa7507310859ce0c,23307,8420638,139038,23272,8432741,139038,23257,8431878,139038
aab07d4e8fa4418e,75842,60944734,138769,75805,60955337,138769,75790,60955682,138769
aabe9205062a6497,79960,65019613,128920,79989,65029244,128920,79959,65029648,128920
aafa17075f170bc9,102124,87225300,139211,102090,87236591,139211,102075,87239001,139211
ab0e49de34548817,32088,17141126,114177,32118,17149436,114177,32103,17153256,114177
ab169014a251c4b6,44809,29864023,138816,44792,29874749,138816,44786,29874947,138816
ab2b2ab04239df20,31742,16799081,130301,31744,16809413,130301,31729,16809681,130301
ab670d511e263a53,81007,66101025,136932,80967,66111892,136932,80952,66111781,136932
ab6ac4738dcbfe59,25321,10401173,139508,25288,10411607,139508,25273,10411798,139508
ab76d8adea891af9,29561,14614397,130146,29604,14623938,130146,29564,14624276,130146
ab8017bed2672bee,63702,48783496,152655,63673,48794977,152655,63656,48795428,152655
ab810ff5693f746a,92738,77840310,131947,92691,77849846,131947,92679,77854772,131947
ab948c773a7b084c,43240,28340252,136284,43192,28351689,136284,43178,28352039,136284
aba859096f7d1dd9,92535,77605427,139063,92502,77615503,139063,92487,77615853,139063
