content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
7021ef4f37b26369,53865,43990167,214806,53808,44008228,214806
702755fa15177392,41435,31560036,216341,41372,31578137,216341
702e8dcb95e278c0,26329,16458317,215107,26271,16474087,215107
707c6e15a610a0e9,,,,26562,16769613,204271
70b199e4f2643e6f,18854,8989537,200825,18775,9003794,200825
71b115a05738ebfa,27222,17374588,215268,27160,17390751,215268
720b7328f69a8582,33472,23597901,216305,33411,23615010,216305
721790829c5bfa3f,57747,47871873,215104,57693,47889785,215104
7261ba506be4a964,21973,12118984,213648,21914,12134307,213648
7288be9f0ec23f0d,25929,16072458,214177,25856,16088415,214177
730945f13469b6f5,30253,20410486,215413,30195,20426471,215413
74044c0ff9585d4d,26151,16299115,215257,26086,16313939,215257
740e88de88d5f02a,52723,42877098,213934,52663,42893864,213934
742936a90541e229,35338,25462741,239483,35277,25482318,239483
74dca78a5810fe6e,44243,34355084,204311,,,
74df1e9f07b3deed,14934,5079661,212605,14868,5094870,212605
75231e484d3f1835,28013,18155252,216390,27940,18171761,216390
75666eacf693b7f5,31426,21550576,216035,31367,21567390,216035
7618706f9be045f0,24414,14534605,213792,24359,14551796,213792
762fe33f3681a293,46066,36181893,204132,46003,36202703,204132
7644982ada4728cd,45874,36027433,176013,45810,36040101,176013
76e1f2ba28db9dee,45150,35280606,240404,45093,35299232,240404
76e3ab984df90f2b,42465,32596756,206505,42404,32611816,206505
77242865c47b6243,17744,7880442,143365,,,
776a4d79fa4badc6,29787,19914338,214015,29726,19931136,214015
77e73795d74e22b0,45053,35176432,213175,44996,35193478,213175
780b51cd9c789cba,11960,2085033,199289,,,
781362958bb69c08,49694,39839508,215925,49627,39855552,215925
784192a34b186356,40452,30580063,205262,40390,30594912,205262
78bf6ba9817af0da,25490,15615132,214681,25430,15631889,214681
78bffaa6ca4e1353,30193,20337550,214067,30129,20352426,214067
78eee8459e3d26ec,46606,36738774,215363,46531,36753606,215363
79346c5245bf38d9,37197,27321905,215539,37145,27339450,215539
79b675e28b4808f3,53266,43396636,214009,53198,43412844,214009
79da3477f71095f5,30858,20994346,215297,30787,21010568,215297
7a1d83318cb3a0f3,50300,40436911,215166,50239,40453332,215166
7a30b944eaca8969,37001,27154440,216323,36940,27171333,216323
7b12f9748b38e6d2,16123,6256307,213744,16040,6271379,213744
7b227d7c75612792,29594,19723415,237947,29537,19740830,237947
7b3891337d364fff,40293,30417803,176513,,,
7b3d508f4d935fd8,46421,36553911,214183,46355,36569082,214183
7b4b5167fc4961ee,41775,31913430,215590,41699,31929973,215590
7b7afd7f1c33afff,25901,16036189,216116,25830,16051852,216116
7bbceb81b5564293,59007,49130969,202465,58951,49146017,202465
7c023687c79326f0,47308,37428134,204131,47239,37446070,204131
7d83c0768dcc456f,18478,8596423,200450,,,
7dcab4e201a0fb2e,51150,41274447,214714,51093,41291433,214714
7e51234a5a36312c,,,,32439,22640450,206505
7f142e6bc68646a9,50890,41019644,214850,50837,41035989,214850
7f3c8d682fa91341,36118,26242996,215252,36064,26262315,215252
7f5f40136b56c16f,46516,36640712,213423,46447,36657661,213423
7f69859a4345fd0f,30673,20789572,203284,30613,20811344,203284
7fca9ae4dc472e49,30513,20637799,204967,,,
7fcb0f9d2ad090b3,37262,27386730,217383,37210,27411689,217383
7ff698109956a417,10765,913696,212250,10699,930202,212250
8018ff87d9e4db23,59511,49655890,215978,59440,49671245,215978
804d3fe7a3cbdbf0,57394,47535995,215177,57320,47551630,215177
80c073a37765703c,28616,18741382,215551,,,
80ce8213cfb95ea6,34170,24290020,214353,34115,24308295,214353
814dcd0517e1cec1,20591,10719295,214677,20532,10734343,214677
820131bddccf7362,22397,12516064,196516,22345,12533373,196516
8234fe9197d006e1,,,,19483,9692663,199695
82916ad8db18f0c3,22004,12155334,215061,21944,12171029,215061
82afff7d3afa214e,22365,12490100,237205,22314,12511102,237205
82df3051ecf2627c,,,,13821,4050628,199941
8315b5e385c15528,13948,4094738,200781,13884,4109700,200781
832be29d2b5da4fb,32804,22950288,213930,32735,22966759,213930
837dcd66116f220a,47246,37370949,204713,47182,37390620,204713
84617d68cde08ecc,57274,47399649,212939,57203,47414682,212939
846fbcc71df4c5d6,41867,32017672,214850,41802,32033638,214850
85497f7f95e82e9d,18882,9023031,198493,18807,9037913,198493
85509219a65fe1d5,9849,0,213017,9784,15673,213017
85603ce9c2cf6607,24671,14798931,214760,,,
866ebea5185330d7,,,,28562,18759134,215513
86802965f91a98e2,43416,33552788,214595,43356,33567803,214595
872fa0bb2643dcc2,27833,17958938,215964,27771,17975815,215964
87400c062b29e73f,39762,29895492,215782,39693,29911685,215782
87b98c79c8d5b189,15720,5858937,215851,15654,5874997,215851
87c249c837900132,48433,38573372,203366,48357,38588415,203366
87d7eba08d5ba430,45533,35670785,216052,45466,35689090,216052
87da47fb37efd76c,37096,27256602,216482,37041,27272377,216482
881324f9f4807c45,17774,7914168,199429,17714,7929784,199429
883f9154de3de2e3,52542,42680581,215403,52467,42695289,215403
88589d32563e52c2,13006,3130414,215801,12952,3149897,215801
885b025db342732d,41211,31328490,207537,41152,31348004,207537
886ef572773f9a8c,47525,37661177,218030,47449,37678815,218030
889bb0fc5b6c64aa,16543,6682181,213350,16499,6699401,213350
88f7db2f2fe5af44,22721,12845845,200092,,,
890df6052fc90ba1,44749,34878054,215529,44671,34895492,215529
894371e656462d8b,32622,22751639,205646,32554,22766989,205646
89e7bf1ba7187c4a,20074,10234528,213758,20019,10250172,213758
8a15555b894940aa,33722,23857991,215906,33650,23873581,215906
8a829e622329340a,35555,25690653,214223,35482,25706113,214223
8ab012d2978c15d0,,,,58859,49054481,200128
8ae502145d1922e5,35892,26050011,214269,35834,26065871,214269
8afdb3f84604b3b7,38994,29137796,208315,38927,29157605,208315
8b2049fbca86d6a1,53898,44016511,214984,53840,44037043,214984
8c5e0d39aa4432e1,37424,27555143,217476,37369,27578044,217476
8c75ce9b41e16d6b,23508,13632382,215759,23421,13649316,215759
8c9d3c8db8bb061c,11710,1860317,236231,11646,1877218,236231
8cb286c0f7ce2cd4,57153,47278992,213444,57088,47295039,213444
8d1e413b2a5fc7b7,45936,36057148,175782,45874,36072186,175782
8d77d5bac869d0b9,20870,11015452,213971,20800,11030720,213971
8d7f72cf754106bd,34297,24414036,214507,34240,24435923,214507
8dd536e3e501e9c5,58525,48674920,214140,58463,48690944,214140
8e16b6a97f62020c,12623,2769933,214679,12554,2785788,214679
8e20a7ae3b6b8ff3,39413,29537183,223964,39359,29553390,223964
8e66fb868c3911ef,48649,38795900,214757,48588,38812228,214757
8ee170f1d6c0650d,38869,29016771,222223,38806,29037606,222223
8f6e29fca11c83ce,14962,5115704,212760,14900,5131030,212760
8fcfbbaefa99dc85,23788,13913611,215192,23700,13930276,215192
903a43e191554e90,56514,46660346,214954,56445,46676377,214954
903db22a09b67c5f,45247,35373072,213872,45188,35389091,213872
